Effective Date;Meter Category;Meter Subcategory;Region;Name;Resource ID;Tags;Included Quantities;Minimum Value;AUD;CAD;CHF;DKK;EUR;GBP;INR;JPY;KRW;NOK;NZD;RUB;SEK;TWD;USD
01/11/2016;Storage;Locally Redundant;;Standard IO - Table (GB);3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9;;0;1024;0,070371925;0,067178475;0,049896275;0,34771035;0,046592325;0,033752225;3,319834375;5,6355;66,3;0,448304025;0,082493775;3,453125;0,4348838;1,714269375;0,05525
01/11/2016;Storage;Locally Redundant;;Standard IO - Table (GB);3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9;;0;51200;0,0649587;0,0620109;0,0460581;0,3209634;0,0430083;0,0311559;3,0644625;5,202;61,2;0,4138191;0,0761481;3,1875;0,4014312;1,5824025;0,051
01/11/2016;Storage;Locally Redundant;;Standard IO - Table (GB);3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9;;0;512000;0,059545475;0,056843325;0,042219925;0,29421645;0,039424275;0,028559575;2,809090625;4,7685;56,1;0,379334175;0,069802425;2,921875;0,3679786;1,450535625;0,04675
01/11/2016;Storage;Locally Redundant;;Standard IO - Table (GB);3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9;;0;1024000;0,048719025;0,046508175;0,034543575;0,24072255;0,032256225;0,023366925;2,298346875;3,9015;45,9;0,310364325;0,057111075;2,390625;0,3010734;1,186801875;0,03825
01/11/2016;Storage;Locally Redundant;;Standard IO - Table (GB);3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9;;0;5120000;0,040057865;0,038240055;0,028402495;0,19792743;0,026521785;0,019212805;1,889751875;3,2079;37,74;0,255188445;0,046957995;1,965625;0,24754924;0,975814875;0,03145
01/11/2016;Storage;Locally Redundant;;Standard IO - Table/ Queue (GB);bd69546d-19b0-4776-865f-8753b800883b;;0;0;0,07578515;0,07234605;0,05373445;0,3744573;0,05017635;0,03634855;3,57520625;6,069;71,4;0,48278895;0,08883945;3,71875;0,4683364;1,84613625;0,0595
01/11/2016;Storage;Locally Redundant;;Standard IO - Table/ Queue (GB);bd69546d-19b0-4776-865f-8753b800883b;;0;1024;0,070371925;0,067178475;0,049896275;0,34771035;0,046592325;0,033752225;3,319834375;5,6355;66,3;0,448304025;0,082493775;3,453125;0,4348838;1,714269375;0,05525
01/11/2016;Storage;Locally Redundant;;Standard IO - Table/ Queue (GB);bd69546d-19b0-4776-865f-8753b800883b;;0;51200;0,0649587;0,0620109;0,0460581;0,3209634;0,0430083;0,0311559;3,0644625;5,202;61,2;0,4138191;0,0761481;3,1875;0,4014312;1,5824025;0,051
01/11/2016;Storage;Locally Redundant;;Standard IO - Table/ Queue (GB);bd69546d-19b0-4776-865f-8753b800883b;;0;512000;0,059545475;0,056843325;0,042219925;0,29421645;0,039424275;0,028559575;2,809090625;4,7685;56,1;0,379334175;0,069802425;2,921875;0,3679786;1,450535625;0,04675
01/11/2016;Storage;Locally Redundant;;Standard IO - Table/ Queue (GB);bd69546d-19b0-4776-865f-8753b800883b;;0;1024000;0,048719025;0,046508175;0,034543575;0,24072255;0,032256225;0,023366925;2,298346875;3,9015;45,9;0,310364325;0,057111075;2,390625;0,3010734;1,186801875;0,03825
01/11/2016;Storage;Locally Redundant;;Standard IO - Table/ Queue (GB);bd69546d-19b0-4776-865f-8753b800883b;;0;5120000;0,040057865;0,038240055;0,028402495;0,19792743;0,026521785;0,019212805;1,889751875;3,2079;37,74;0,255188445;0,046957995;1,965625;0,24754924;0,975814875;0,03145
01/11/2016;Storage;Locally Redundant;AP East;Premium Storage - Page Blob/P10 (Units);0dfadad2-6e4f-4078-85e1-90c230d4d482;;0;0;23,4717436;22,4066052;16,6423268;115,9747752;15,5403324;11,2576652;1107,29245;1879,656;22113,6;149,5266348;27,5148468;1151,75;145,0504736;571,77477;18,428
01/11/2016;Storage;Locally Redundant;AP East;Premium Storage - Page Blob/P20 (Units);9f98bcd9-2523-4212-b153-315e6aee3c20;;0;0;87,1962283;83,2392981;61,8253229;430,8398706;57,7314747;41,8216031;4113,530163;6982,818;82150,8;555,4831719;102,2161329;4278,6875;538,8544808;2124,111623;68,459
01/11/2016;Storage;Locally Redundant;AP East;Premium Storage - Page Blob/P30 (Units);e13adbc5-3ece-44fb-b579-1aaf67171eae;;0;0;160,9676586;153,6630102;114,1319718;795,3473052;106,5745674;77,2043202;7593,738075;12890,556;151653,6;1025,44373;188,6949918;7898,625;994,7465136;3921,193395;126,378
01/11/2016;Storage;Locally Redundant;AP East;Premium Storage - Page Blob/P4 (Units);a7253eb0-e9e9-4694-a9b4-7a94ff426786;;0;0;6,287136044;6,001828308;4,457809972;31,06497761;4,162629996;3,015475708;296,5991105;503,48424;5923,344;40,05217129;7,370120772;308,5075;38,85318774;153,1554633;4,93612
01/11/2016;Storage;Locally Redundant;AP East;Premium Storage - Page Blob/P6 (Units);e232a919-6f48-436c-ac0d-f0a029d66d82;;0;0;12,15507194;11,60347961;8,618391672;60,05867141;8,047713096;5,829892008;573,422223;973,39824;11451,744;77,43382999;14,24883247;596,445;75,11580614;296,0991558;9,54312
01/11/2016;Storage;Locally Redundant;AP East;Premium Storage - Snapshots (GB);1a002948-ff5d-4047-8fce-d284852ae52b;;0;0;0,156983525;0,149859675;0,111307075;0,77566155;0,103936725;0,075293425;7,405784375;12,5715;147,9;1,000062825;0,184024575;7,703125;0,9701254;3,824139375;0,12325
01/11/2016;Storage;Locally Redundant;AP East;Standard IO - Cool Block Blob (GB);21676e32-89e7-44e5-a4ce-43eb4caea6b8;;0;0;0,01732232;0,01653624;0,01228216;0,08559024;0,01146888;0,00830824;0,81719;1,3872;16,32;0,11035176;0,02030616;0,85;0,10704832;0,421974;0,0136
01/11/2016;Storage;Locally Redundant;AP East;Standard IO - Hot Block Blob (GB);d688b491-e031-4aa2-bb87-be3f346e2b8f;;0;0;0,02598348;0,02480436;0,01842324;0,12838536;0,01720332;0,01246236;1,225785;2,0808;24,48;0,16552764;0,03045924;1,275;0,16057248;0,632961;0,0204
01/11/2016;Storage;Locally Redundant;AP East;Standard IO - Hot Block Blob (GB);d688b491-e031-4aa2-bb87-be3f346e2b8f;;0;102400;0,025074058;0,023936207;0,017778427;0,123891872;0,016601204;0,012026177;1,182882525;2,007972;23,6232;0,159734173;0,029393167;1,230375;0,154952443;0,610807365;0,019686
01/11/2016;Storage;Locally Redundant;AP East;Standard IO - Hot Block Blob (GB);d688b491-e031-4aa2-bb87-be3f346e2b8f;;0;1024000;0,024164636;0,023068055;0,017133613;0,119398385;0,015999088;0,011589995;1,13998005;1,935144;22,7664;0,153940705;0,028327093;1,18575;0,149332406;0,58865373;0,018972
01/11/2016;Storage;Locally Redundant;AP East;Standard IO - Hot Block Blob (GB);d688b491-e031-4aa2-bb87-be3f346e2b8f;;0;5120000;0,023255215;0,022199902;0,0164888;0,114904897;0,015396971;0,011153812;1,097077575;1,862316;21,9096;0,148147238;0,02726102;1,141125;0,14371237;0,566500095;0,018258
01/11/2016;Storage;Locally Redundant;AP Southeast;Premium Storage - Page Blob/P10 (Units);9487dd3a-1550-4fcd-9f9f-b458470d2dd9;;0;0;21,33893295;20,37058065;15,13008585;105,4364769;14,12822655;10,23471315;1006,675931;1708,857;20104,2;135,9395744;25,01465085;1047,09375;131,8701492;519,8192213;16,7535
01/11/2016;Storage;Locally Redundant;AP Southeast;Premium Storage - Page Blob/P20 (Units);4b83a4b7-cfd2-4695-9553-4613eb548028;;0;0;79,2712669;75,6739683;56,2062347;391,6823358;52,4844621;38,0205833;3739,665738;6348,174;74684,4;504,9972417;92,9260647;3889,8125;489,8798744;1931,058518;62,237
01/11/2016;Storage;Locally Redundant;AP Southeast;Premium Storage - Page Blob/P30 (Units);e380ec57-7763-4e0b-a8a6-18ec5ebbfe50;;0;0;146,3411247;139,7002226;103,761223;723,0770463;96,89053185;70,18905005;6903,723269;11719,239;137873,4;932,2654625;171,548978;7180,90625;904,3575884;3564,889099;114,8945
01/11/2016;Storage;Locally Redundant;AP Southeast;Premium Storage - Page Blob/P4 (Units);63fef759-fc80-4e1c-bfd7-d46850e529e6;;0;0;5,715824278;5,456442443;4,052728983;28,24210451;3,784371998;2,741459568;269,6471628;457,73265;5385,09;36,41263231;6,700398233;280,4734375;35,32260034;139,2382333;4,487575
01/11/2016;Storage;Locally Redundant;AP Southeast;Premium Storage - Page Blob/P6 (Units);6e14dc14-badd-41d9-bc6b-dc1e13a5d1f8;;0;0;11,05055752;10,54908761;7,835250445;54,60122373;7,316428635;5,300137855;521,3161456;884,9469;10411,14;70,3975259;12,95406095;542,246875;68,29013764;269,1930386;8,67595
01/11/2016;Storage;Locally Redundant;AP Southeast;Premium Storage - Snapshots (GB);5f2f47e6-bcf4-462e-b22d-ea76ba528369;;0;0;0,14290914;0,13642398;0,10132782;0,70611948;0,09461826;0,06854298;6,7418175;11,4444;134,64;0,91040202;0,16752582;7,0125;0,88314864;3,4812855;0,1122
01/11/2016;Storage;Locally Redundant;AP Southeast;Standard IO - Cool Block Blob (GB);d554ea87-a187-418f-a591-b951c5e09c04;;0;0;0,01732232;0,01653624;0,01228216;0,08559024;0,01146888;0,00830824;0,81719;1,3872;16,32;0,11035176;0,02030616;0,85;0,10704832;0,421974;0,0136
01/11/2016;Storage;Locally Redundant;AP Southeast;Standard IO - Hot Block Blob (GB);fc203689-76e7-4fbe-86b9-968d73231c00;;0;0;0,02598348;0,02480436;0,01842324;0,12838536;0,01720332;0,01246236;1,225785;2,0808;24,48;0,16552764;0,03045924;1,275;0,16057248;0,632961;0,0204
01/11/2016;Storage;Locally Redundant;AP Southeast;Standard IO - Hot Block Blob (GB);fc203689-76e7-4fbe-86b9-968d73231c00;;0;102400;0,025074058;0,023936207;0,017778427;0,123891872;0,016601204;0,012026177;1,182882525;2,007972;23,6232;0,159734173;0,029393167;1,230375;0,154952443;0,610807365;0,019686
01/11/2016;Storage;Locally Redundant;AP Southeast;Standard IO - Hot Block Blob (GB);fc203689-76e7-4fbe-86b9-968d73231c00;;0;1024000;0,024164636;0,023068055;0,017133613;0,119398385;0,015999088;0,011589995;1,13998005;1,935144;22,7664;0,153940705;0,028327093;1,18575;0,149332406;0,58865373;0,018972
01/11/2016;Storage;Locally Redundant;AP Southeast;Standard IO - Hot Block Blob (GB);fc203689-76e7-4fbe-86b9-968d73231c00;;0;5120000;0,023255215;0,022199902;0,0164888;0,114904897;0,015396971;0,011153812;1,097077575;1,862316;21,9096;0,148147238;0,02726102;1,141125;0,14371237;0,566500095;0,018258
01/11/2016;Storage;Locally Redundant;AU East;Premium Storage - Page Blob/P10 (Units);56ae806b-665c-41c4-9773-f82d2b2c98ce;;0;0;21,33893295;20,37058065;15,13008585;105,4364769;14,12822655;10,23471315;1006,675931;1708,857;20104,2;135,9395744;25,01465085;1047,09375;131,8701492;519,8192213;16,7535
01/11/2016;Storage;Locally Redundant;AU East;Premium Storage - Page Blob/P20 (Units);605bbfc8-6a48-401d-a5ca-f53ce90069f3;;0;0;79,2712669;75,6739683;56,2062347;391,6823358;52,4844621;38,0205833;3739,665738;6348,174;74684,4;504,9972417;92,9260647;3889,8125;489,8798744;1931,058518;62,237
01/11/2016;Storage;Locally Redundant;AU East;Premium Storage - Page Blob/P30 (Units);2eeb1af9-0c41-4fcb-81cb-d7130675cc6a;;0;0;146,3411247;139,7002226;103,761223;723,0770463;96,89053185;70,18905005;6903,723269;11719,239;137873,4;932,2654625;171,548978;7180,90625;904,3575884;3564,889099;114,8945
01/11/2016;Storage;Locally Redundant;AU East;Premium Storage - Page Blob/P4 (Units);76fb3779-19ac-433b-97cf-2765d5eba982;;0;0;5,715824278;5,456442443;4,052728983;28,24210451;3,784371998;2,741459568;269,6471628;457,73265;5385,09;36,41263231;6,700398233;280,4734375;35,32260034;139,2382333;4,487575
01/11/2016;Storage;Locally Redundant;AU East;Premium Storage - Page Blob/P6 (Units);54d51a8f-b588-4e86-a2c8-57978306af9d;;0;0;11,05055752;10,54908761;7,835250445;54,60122373;7,316428635;5,300137855;521,3161456;884,9469;10411,14;70,3975259;12,95406095;542,246875;68,29013764;269,1930386;8,67595
01/11/2016;Storage;Locally Redundant;AU East;Premium Storage - Snapshots (GB);b74c1bd6-c0ea-4248-b00a-dfe2afce7af0;;0;0;0,14290914;0,13642398;0,10132782;0,70611948;0,09461826;0,06854298;6,7418175;11,4444;134,64;0,91040202;0,16752582;7,0125;0,88314864;3,4812855;0,1122
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Block Blob (GB);9e4e879d-c0f2-4623-8051-b0fb279b4425;;0;0;0,028581828;0,027284796;0,020265564;0,141223896;0,018923652;0,013708596;1,3483635;2,28888;26,928;0,182080404;0,033505164;1,4025;0,176629728;0,6962571;0,02244
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Block Blob (GB);9e4e879d-c0f2-4623-8051-b0fb279b4425;;0;1024;0,02814877;0,02687139;0,01995851;0,13908414;0,01863693;0,01350089;1,32793375;2,2542;26,52;0,17932161;0,03299751;1,38125;0,17395352;0,68570775;0,0221
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Block Blob (GB);9e4e879d-c0f2-4623-8051-b0fb279b4425;;0;51200;0,027607448;0,026354633;0,019574693;0,136409445;0,018278528;0,013241258;1,302396563;2,21085;26,01;0,175873118;0,032362943;1,3546875;0,17060826;0,672521063;0,021675
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Block Blob (GB);9e4e879d-c0f2-4623-8051-b0fb279b4425;;0;512000;0,02717439;0,025941227;0,019267639;0,134269689;0,017991806;0,013033552;1,281966813;2,17617;25,602;0,173114324;0,031855289;1,3334375;0,167932052;0,661971713;0,021335
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Block Blob (GB);9e4e879d-c0f2-4623-8051-b0fb279b4425;;0;1024000;0,026633067;0,025424469;0,018883821;0,131594994;0,017633403;0,012773919;1,256429625;2,13282;25,092;0,169665831;0,031220721;1,306875;0,164586792;0,648785025;0,02091
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Block Blob (GB);9e4e879d-c0f2-4623-8051-b0fb279b4425;;0;5120000;0,026633067;0,025424469;0,018883821;0,131594994;0,017633403;0,012773919;1,256429625;2,13282;25,092;0,169665831;0,031220721;1,306875;0,164586792;0,648785025;0,02091
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Cool Block Blob (GB);8405dbf3-ffda-4d3c-85e8-716ec6bd2fbf;;0;0;0,016239675;0,015502725;0,011514525;0,08024085;0,010752075;0,007788975;0,766115625;1,3005;15,3;0,103454775;0,019037025;0,796875;0,1003578;0,395600625;0,01275
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Files (GB);951409c3-50d2-4a9d-aeb2-eca9b89e8e5b;;0;0;0,09527276;0,09094932;0,06755188;0,47074632;0,06307884;0,04569532;4,494545;7,6296;89,76;0,60693468;0,11168388;4,675;0,58876576;2,320857;0,0748
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Hot Block Blob (GB);2f968df1-9a17-4398-bcfb-ad8bf7922321;;0;0;0,028581828;0,027284796;0,020265564;0,141223896;0,018923652;0,013708596;1,3483635;2,28888;26,928;0,182080404;0,033505164;1,4025;0,176629728;0,6962571;0,02244
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Hot Block Blob (GB);2f968df1-9a17-4398-bcfb-ad8bf7922321;;0;102400;0,027585795;0,026333962;0,01955934;0,136302457;0,018264191;0,013230872;1,301375075;2,209116;25,9896;0,175735178;0,03233756;1,353625;0,17047445;0,671993595;0,021658
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Hot Block Blob (GB);2f968df1-9a17-4398-bcfb-ad8bf7922321;;0;1024000;0,026578935;0,025372793;0,018845439;0,131327525;0,017597563;0,012747956;1,253875906;2,128485;25,041;0,169320982;0,031157264;1,30421875;0,164252266;0,647466356;0,0208675
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Hot Block Blob (GB);2f968df1-9a17-4398-bcfb-ad8bf7922321;;0;5120000;0,025582901;0,024421959;0,018139215;0,126406086;0,016938102;0,012270232;1,206887481;2,048721;24,1026;0,162975756;0,02998966;1,25534375;0,158096988;0,623202851;0,0200855
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Page Blob/Disk (GB);5b843ebc-c10e-4177-b57f-9dcacd1f768b;;0;0;0,0866116;0,0826812;0,0614108;0,4279512;0,0573444;0,0415412;4,08595;6,936;81,6;0,5517588;0,1015308;4,25;0,5352416;2,10987;0,068
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Page Blob/Disk (GB);5b843ebc-c10e-4177-b57f-9dcacd1f768b;;0;1024;0,0866116;0,0826812;0,0614108;0,4279512;0,0573444;0,0415412;4,08595;6,936;81,6;0,5517588;0,1015308;4,25;0,5352416;2,10987;0,068
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Page Blob/Disk (GB);5b843ebc-c10e-4177-b57f-9dcacd1f768b;;0;51200;0,0866116;0,0826812;0,0614108;0,4279512;0,0573444;0,0415412;4,08595;6,936;81,6;0,5517588;0,1015308;4,25;0,5352416;2,10987;0,068
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Page Blob/Disk (GB);5b843ebc-c10e-4177-b57f-9dcacd1f768b;;0;512000;0,0866116;0,0826812;0,0614108;0,4279512;0,0573444;0,0415412;4,08595;6,936;81,6;0,5517588;0,1015308;4,25;0,5352416;2,10987;0,068
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Page Blob/Disk (GB);5b843ebc-c10e-4177-b57f-9dcacd1f768b;;0;1024000;0,07795044;0,07441308;0,05526972;0,38515608;0,05160996;0,03738708;3,677355;6,2424;73,44;0,49658292;0,09137772;3,825;0,48171744;1,898883;0,0612
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Page Blob/Disk (GB);5b843ebc-c10e-4177-b57f-9dcacd1f768b;;0;5120000;0,064092584;0,061184088;0,045443992;0,316683888;0,042434856;0,030740488;3,023603;5,13264;60,384;0,408301512;0,075132792;3,145;0,396078784;1,5613038;0,05032
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Queue (GB);a97168b1-7066-4da9-a035-cd5b4fec4e68;;0;0;0,083363665;0,079580655;0,059107895;0,41190303;0,055193985;0,039983405;3,932726875;6,6759;78,54;0,531067845;0,097723395;4,090625;0,51517004;2,030749875;0,06545
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Queue (GB);a97168b1-7066-4da9-a035-cd5b4fec4e68;;0;1024;0,077409118;0,073896323;0,054885903;0,382481385;0,051251558;0,037127448;3,651817813;6,19905;72,93;0,493134428;0,090743153;3,7984375;0,47837218;1,885696313;0,060775
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Queue (GB);a97168b1-7066-4da9-a035-cd5b4fec4e68;;0;51200;0,07145457;0,06821199;0,05066391;0,35305974;0,04730913;0,03427149;3,37090875;5,7222;67,32;0,45520101;0,08376291;3,50625;0,44157432;1,74064275;0,0561
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Queue (GB);a97168b1-7066-4da9-a035-cd5b4fec4e68;;0;512000;0,065500023;0,062527658;0,046441918;0,323638095;0,043366703;0,031415533;3,089999688;5,24535;61,71;0,417267593;0,076782668;3,2140625;0,40477646;1,595589188;0,051425
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Queue (GB);a97168b1-7066-4da9-a035-cd5b4fec4e68;;0;1024000;0,053590928;0,051158993;0,037997933;0,264794805;0,035481848;0,025703618;2,528181563;4,29165;50,49;0,341400758;0,062822183;2,6296875;0,33118074;1,305482063;0,042075
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Queue (GB);a97168b1-7066-4da9-a035-cd5b4fec4e68;;0;5120000;0,044063652;0,042064061;0,031242745;0,217720173;0,029173964;0,021134086;2,078727063;3,52869;41,514;0,28070729;0,051653795;2,1621875;0,272304164;1,073396363;0,034595
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Table (GB);da55f3c8-c8dc-4f65-8f99-9d6f201b1ea7;;0;0;0,083363665;0,079580655;0,059107895;0,41190303;0,055193985;0,039983405;3,932726875;6,6759;78,54;0,531067845;0,097723395;4,090625;0,51517004;2,030749875;0,06545
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Table (GB);da55f3c8-c8dc-4f65-8f99-9d6f201b1ea7;;0;1024;0,077409118;0,073896323;0,054885903;0,382481385;0,051251558;0,037127448;3,651817813;6,19905;72,93;0,493134428;0,090743153;3,7984375;0,47837218;1,885696313;0,060775
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Table (GB);da55f3c8-c8dc-4f65-8f99-9d6f201b1ea7;;0;51200;0,07145457;0,06821199;0,05066391;0,35305974;0,04730913;0,03427149;3,37090875;5,7222;67,32;0,45520101;0,08376291;3,50625;0,44157432;1,74064275;0,0561
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Table (GB);da55f3c8-c8dc-4f65-8f99-9d6f201b1ea7;;0;512000;0,065500023;0,062527658;0,046441918;0,323638095;0,043366703;0,031415533;3,089999688;5,24535;61,71;0,417267593;0,076782668;3,2140625;0,40477646;1,595589188;0,051425
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Table (GB);da55f3c8-c8dc-4f65-8f99-9d6f201b1ea7;;0;1024000;0,053590928;0,051158993;0,037997933;0,264794805;0,035481848;0,025703618;2,528181563;4,29165;50,49;0,341400758;0,062822183;2,6296875;0,33118074;1,305482063;0,042075
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Table (GB);da55f3c8-c8dc-4f65-8f99-9d6f201b1ea7;;0;5120000;0,044063652;0,042064061;0,031242745;0,217720173;0,029173964;0,021134086;2,078727063;3,52869;41,514;0,28070729;0,051653795;2,1621875;0,272304164;1,073396363;0,034595
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Table/ Queue (GB);197eeb00-f40e-4d31-bf6d-8ef8d54ff342;;0;0;0,083363665;0,079580655;0,059107895;0,41190303;0,055193985;0,039983405;3,932726875;6,6759;78,54;0,531067845;0,097723395;4,090625;0,51517004;2,030749875;0,06545
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Table/ Queue (GB);197eeb00-f40e-4d31-bf6d-8ef8d54ff342;;0;1024;0,077409118;0,073896323;0,054885903;0,382481385;0,051251558;0,037127448;3,651817813;6,19905;72,93;0,493134428;0,090743153;3,7984375;0,47837218;1,885696313;0,060775
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Table/ Queue (GB);197eeb00-f40e-4d31-bf6d-8ef8d54ff342;;0;51200;0,07145457;0,06821199;0,05066391;0,35305974;0,04730913;0,03427149;3,37090875;5,7222;67,32;0,45520101;0,08376291;3,50625;0,44157432;1,74064275;0,0561
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Table/ Queue (GB);197eeb00-f40e-4d31-bf6d-8ef8d54ff342;;0;512000;0,065500023;0,062527658;0,046441918;0,323638095;0,043366703;0,031415533;3,089999688;5,24535;61,71;0,417267593;0,076782668;3,2140625;0,40477646;1,595589188;0,051425
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Table/ Queue (GB);197eeb00-f40e-4d31-bf6d-8ef8d54ff342;;0;1024000;0,053590928;0,051158993;0,037997933;0,264794805;0,035481848;0,025703618;2,528181563;4,29165;50,49;0,341400758;0,062822183;2,6296875;0,33118074;1,305482063;0,042075
01/11/2016;Storage;Locally Redundant;AU East;Standard IO - Table/ Queue (GB);197eeb00-f40e-4d31-bf6d-8ef8d54ff342;;0;5120000;0,044063652;0,042064061;0,031242745;0,217720173;0,029173964;0,021134086;2,078727063;3,52869;41,514;0,28070729;0,051653795;2,1621875;0,272304164;1,073396363;0,034595
01/11/2016;Storage;Locally Redundant;AU Southeast;Premium Storage - Page Blob/P10 (Units);bbef7984-0aad-47fd-87ae-ca432abca906;;0;0;21,33893295;20,37058065;15,13008585;105,4364769;14,12822655;10,23471315;1006,675931;1708,857;20104,2;135,9395744;25,01465085;1047,09375;131,8701492;519,8192213;16,7535
01/11/2016;Storage;Locally Redundant;AU Southeast;Premium Storage - Page Blob/P20 (Units);e11d4e94-59a2-4542-a5d8-a485288cc1e7;;0;0;79,2712669;75,6739683;56,2062347;391,6823358;52,4844621;38,0205833;3739,665738;6348,174;74684,4;504,9972417;92,9260647;3889,8125;489,8798744;1931,058518;62,237
01/11/2016;Storage;Locally Redundant;AU Southeast;Premium Storage - Page Blob/P30 (Units);8b44130d-9689-441a-88a9-0ee61aa53f33;;0;0;146,3411247;139,7002226;103,761223;723,0770463;96,89053185;70,18905005;6903,723269;11719,239;137873,4;932,2654625;171,548978;7180,90625;904,3575884;3564,889099;114,8945
01/11/2016;Storage;Locally Redundant;AU Southeast;Premium Storage - Page Blob/P4 (Units);88213ba2-c5d0-451d-92cb-4b269baa6089;;0;0;5,715824278;5,456442443;4,052728983;28,24210451;3,784371998;2,741459568;269,6471628;457,73265;5385,09;36,41263231;6,700398233;280,4734375;35,32260034;139,2382333;4,487575
01/11/2016;Storage;Locally Redundant;AU Southeast;Premium Storage - Page Blob/P6 (Units);0cdc9101-04fc-414e-8c7b-e2ea0ec3536f;;0;0;11,05055752;10,54908761;7,835250445;54,60122373;7,316428635;5,300137855;521,3161456;884,9469;10411,14;70,3975259;12,95406095;542,246875;68,29013764;269,1930386;8,67595
01/11/2016;Storage;Locally Redundant;AU Southeast;Premium Storage - Snapshots (GB);8873f8cb-95a1-49c4-ab72-b4936448d9ee;;0;0;0,14290914;0,13642398;0,10132782;0,70611948;0,09461826;0,06854298;6,7418175;11,4444;134,64;0,91040202;0,16752582;7,0125;0,88314864;3,4812855;0,1122
01/11/2016;Storage;Locally Redundant;AU Southeast;Standard IO - Block Blob (GB);72bb7aa1-e3a0-4363-a4af-953b80d220ac;;0;0;0,028581828;0,027284796;0,020265564;0,141223896;0,018923652;0,013708596;1,3483635;2,28888;26,928;0,182080404;0,033505164;1,4025;0,176629728;0,6962571;0,02244
01/11/2016;Storage;Locally Redundant;AU Southeast;Standard IO - Block Blob (GB);72bb7aa1-e3a0-4363-a4af-953b80d220ac;;0;1024;0,02814877;0,02687139;0,01995851;0,13908414;0,01863693;0,01350089;1,32793375;2,2542;26,52;0,17932161;0,03299751;1,38125;0,17395352;0,68570775;0,0221
01/11/2016;Storage;Locally Redundant;AU Southeast;Standard IO - Block Blob (GB);72bb7aa1-e3a0-4363-a4af-953b80d220ac;;0;51200;0,027607448;0,026354633;0,019574693;0,136409445;0,018278528;0,013241258;1,302396563;2,21085;26,01;0,175873118;0,032362943;1,3546875;0,17060826;0,672521063;0,021675
01/11/2016;Storage;Locally Redundant;AU Southeast;Standard IO - Block Blob (GB);72bb7aa1-e3a0-4363-a4af-953b80d220ac;;0;512000;0,02717439;0,025941227;0,019267639;0,134269689;0,017991806;0,013033552;1,281966813;2,17617;25,602;0,173114324;0,031855289;1,3334375;0,167932052;0,661971713;0,021335
01/11/2016;Storage;Locally Redundant;AU Southeast;Standard IO - Block Blob (GB);72bb7aa1-e3a0-4363-a4af-953b80d220ac;;0;1024000;0,026633067;0,025424469;0,018883821;0,131594994;0,017633403;0,012773919;1,256429625;2,13282;25,092;0,169665831;0,031220721;1,306875;0,164586792;0,648785025;0,02091
01/11/2016;Storage;Locally Redundant;AU Southeast;Standard IO - Block Blob (GB);72bb7aa1-e3a0-4363-a4af-953b80d220ac;;0;5120000;0,026633067;0,025424469;0,018883821;0,131594994;0,017633403;0,012773919;1,256429625;2,13282;25,092;0,169665831;0,031220721;1,306875;0,164586792;0,648785025;0,02091
